2025-08-24 22:54:19,000 - Model Hyperparameters:
2025-08-24 22:54:19,000 - train: ../Embedding/esm_train_ICIdentification.pkl
2025-08-24 22:54:19,000 - valid: ../Embedding/esm_valid_ICIdentification.pkl
2025-08-24 22:54:19,000 - test: ../Embedding/esm_test_ICIdentification.pkl
2025-08-24 22:54:19,000 - input_size: 1280
2025-08-24 22:54:19,000 - random_seed: 42
2025-08-24 22:54:19,000 - hidden_size: 256
2025-08-24 22:54:19,000 - num_layers: 1
2025-08-24 22:54:19,000 - batch_size: 64
2025-08-24 22:54:19,000 - num_epochs: 20
2025-08-24 22:54:19,000 - learning_rate: 5e-05
2025-08-24 22:54:19,000 - dropout: 0.3
2025-08-24 22:54:19,000 - bidirectional: True
2025-08-24 22:56:47,911 - Epoch 1: Train Loss = 0.0687 | Val MCC = 0.0000 | Precision = 0.0000 | Recall = 0.0000 | AUROC = 0.8678
2025-08-24 22:57:54,141 - Epoch 2: Train Loss = 0.0481 | Val MCC = 0.4493 | Precision = 0.7857 | Recall = 0.2619 | AUROC = 0.9094
2025-08-24 22:58:59,499 - Epoch 3: Train Loss = 0.0319 | Val MCC = 0.5699 | Precision = 0.7308 | Recall = 0.4524 | AUROC = 0.9151
2025-08-24 22:59:59,905 - Epoch 4: Train Loss = 0.0239 | Val MCC = 0.6071 | Precision = 0.8261 | Recall = 0.4524 | AUROC = 0.9162
2025-08-24 23:01:00,023 - Epoch 5: Train Loss = 0.0171 | Val MCC = 0.5939 | Precision = 0.7917 | Recall = 0.4524 | AUROC = 0.9162
2025-08-24 23:01:57,250 - Epoch 6: Train Loss = 0.0130 | Val MCC = 0.6441 | Precision = 0.8400 | Recall = 0.5000 | AUROC = 0.9193
2025-08-24 23:02:54,609 - Epoch 7: Train Loss = 0.0091 | Val MCC = 0.6212 | Precision = 0.8636 | Recall = 0.4524 | AUROC = 0.9280
2025-08-24 23:03:51,470 - Epoch 8: Train Loss = 0.0067 | Val MCC = 0.6607 | Precision = 0.7742 | Recall = 0.5714 | AUROC = 0.9268
2025-08-24 23:04:48,451 - Epoch 9: Train Loss = 0.0055 | Val MCC = 0.6021 | Precision = 0.8571 | Recall = 0.4286 | AUROC = 0.9262
2025-08-24 23:05:45,439 - Epoch 10: Train Loss = 0.0035 | Val MCC = 0.6312 | Precision = 0.8077 | Recall = 0.5000 | AUROC = 0.9266
2025-08-24 23:06:42,465 - Epoch 11: Train Loss = 0.0026 | Val MCC = 0.6312 | Precision = 0.8077 | Recall = 0.5000 | AUROC = 0.9235
2025-08-24 23:07:39,698 - Epoch 12: Train Loss = 0.0022 | Val MCC = 0.6148 | Precision = 0.7333 | Recall = 0.5238 | AUROC = 0.9309
2025-08-24 23:08:37,170 - Epoch 13: Train Loss = 0.0013 | Val MCC = 0.6371 | Precision = 0.7857 | Recall = 0.5238 | AUROC = 0.9248
2025-08-24 23:09:34,571 - Epoch 14: Train Loss = 0.0006 | Val MCC = 0.6257 | Precision = 0.7586 | Recall = 0.5238 | AUROC = 0.9246
2025-08-24 23:10:35,623 - Epoch 15: Train Loss = 0.0003 | Val MCC = 0.6190 | Precision = 0.7778 | Recall = 0.5000 | AUROC = 0.9264
2025-08-24 23:11:35,642 - Epoch 16: Train Loss = 0.0009 | Val MCC = 0.5966 | Precision = 0.7241 | Recall = 0.5000 | AUROC = 0.9189
2025-08-24 23:12:33,165 - Epoch 17: Train Loss = 0.0017 | Val MCC = 0.6075 | Precision = 0.7500 | Recall = 0.5000 | AUROC = 0.9230
2025-08-24 23:13:30,569 - Epoch 18: Train Loss = 0.0014 | Val MCC = 0.6223 | Precision = 0.7188 | Recall = 0.5476 | AUROC = 0.9221
2025-08-24 23:14:28,684 - Epoch 19: Train Loss = 0.0002 | Val MCC = 0.6312 | Precision = 0.8077 | Recall = 0.5000 | AUROC = 0.9245
2025-08-24 23:15:26,656 - Epoch 20: Train Loss = 0.0001 | Val MCC = 0.6312 | Precision = 0.8077 | Recall = 0.5000 | AUROC = 0.9239
2025-08-24 23:15:26,677 - Best model saved at ./model_2025-08-24_23-15-26.pth
2025-08-24 23:15:30,886 - 
Test Metrics:
2025-08-24 23:15:30,886 - MCC = 0.7806
2025-08-24 23:15:30,886 - Precision = 0.8966
2025-08-24 23:15:30,886 - Recall = 0.6842
2025-08-24 23:15:30,886 - AUROC = 0.9653
2025-08-24 23:15:30,886 - 
Detailed Test Predictions:
2025-08-24 23:15:30,886 - Sample 0: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,942 - Sample 1431: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,942 - Sample 1432: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,942 - Sample 1433: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,942 - Sample 1434: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,942 - Sample 1435: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,942 - Sample 1436: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,942 - Sample 1437: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,942 - Sample 1438: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,942 - Sample 1439: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,942 - Sample 1440: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,942 - Sample 1441: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,942 - Sample 1442: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,942 - Sample 1443: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,942 - Sample 1444: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,942 - Sample 1445: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,942 - Sample 1446: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,943 - Sample 1447: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,943 - Sample 1448: Predicted Label = 1, Probability = 0.9997, True Label = 1.0
2025-08-24 23:15:30,943 - Sample 1449: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,943 - Sample 1450: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,943 - Sample 1451: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,943 - Sample 1452: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,943 - Sample 1453: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,943 - Sample 1454: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,943 - Sample 1455: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,943 - Sample 1456: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,943 - Sample 1457: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,943 - Sample 1458: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,943 - Sample 1459: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,943 - Sample 1460: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,943 - Sample 1461: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,943 - Sample 1462: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,943 - Sample 1463: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,943 - Sample 1464: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,943 - Sample 1465: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,943 - Sample 1466: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,943 - Sample 1467: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,943 - Sample 1468: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,943 - Sample 1469: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,943 - Sample 1470: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,943 - Sample 1471: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,943 - Sample 1472: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,943 - Sample 1473: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,944 - Sample 1474: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,944 - Sample 1475: Predicted Label = 0, Probability = 0.0001, True Label = 0.0
2025-08-24 23:15:30,944 - Sample 1476: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,944 - Sample 1477: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,944 - Sample 1478: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,944 - Sample 1479: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,944 - Sample 1480: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,944 - Sample 1481: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,944 - Sample 1482: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,944 - Sample 1483: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,944 - Sample 1484: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,944 - Sample 1485: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,944 - Sample 1486: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,944 - Sample 1487: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,944 - Sample 1488: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,944 - Sample 1489: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,944 - Sample 1490: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,944 - Sample 1491: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,944 - Sample 1492: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,944 - Sample 1493: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,944 - Sample 1494: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,944 - Sample 1495: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,944 - Sample 1496: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,944 - Sample 1497: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,944 - Sample 1498: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,944 - Sample 1499: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,944 - Sample 1500: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,945 - Sample 1501: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,945 - Sample 1502: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,945 - Sample 1503: Predicted Label = 0, Probability = 0.0003, True Label = 0.0
2025-08-24 23:15:30,945 - Sample 1504: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,945 - Sample 1505: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,945 - Sample 1506: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,945 - Sample 1507: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,945 - Sample 1508: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,945 - Sample 1509: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,945 - Sample 1510: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,945 - Sample 1511: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,945 - Sample 1512: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,945 - Sample 1513: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,945 - Sample 1514: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,945 - Sample 1515: Predicted Label = 0, Probability = 0.0002, True Label = 0.0
2025-08-24 23:15:30,945 - Sample 1516: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,945 - Sample 1517: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,945 - Sample 1518: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,945 - Sample 1519: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,945 - Sample 1520: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,945 - Sample 1521: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,945 - Sample 1522: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,945 - Sample 1523: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,945 - Sample 1524: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,945 - Sample 1525: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,945 - Sample 1526: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,946 - Sample 1527: Predicted Label = 0, Probability = 0.0004, True Label = 0.0
2025-08-24 23:15:30,946 - Sample 1528: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,946 - Sample 1529: Predicted Label = 1, Probability = 1.0000, True Label = 1.0
2025-08-24 23:15:30,946 - Sample 1530: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,946 - Sample 1531: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,946 - Sample 1532: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,946 - Sample 1533: Predicted Label = 0, Probability = 0.0010, True Label = 0.0
2025-08-24 23:15:30,946 - Sample 1534: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,946 - Sample 1535: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,946 - Sample 1536: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,946 - Sample 1537: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,946 - Sample 1538: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,946 - Sample 1539: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,946 - Sample 1540: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,946 - Sample 1541: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,946 - Sample 1542: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,946 - Sample 1543: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,946 - Sample 1544: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,946 - Sample 1545: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,946 - Sample 1546: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,946 - Sample 1547: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,946 - Sample 1548: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,946 - Sample 1549: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,946 - Sample 1550: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,946 - Sample 1551: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,946 - Sample 1552: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,946 - Sample 1553: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,947 - Sample 1554: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,947 - Sample 1555: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,947 - Sample 1556: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,947 - Sample 1557: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,947 - Sample 1558: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,947 - Sample 1559: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,947 - Sample 1560: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,947 - Sample 1561: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,947 - Sample 1562: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,947 - Sample 1563: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,947 - Sample 1564: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,947 - Sample 1565: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,947 - Sample 1566: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,947 - Sample 1567: Predicted Label = 0, Probability = 0.0152, True Label = 0.0
2025-08-24 23:15:30,947 - Sample 1568: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,947 - Sample 1569: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,947 - Sample 1570: Predicted Label = 0, Probability = 0.0006, True Label = 0.0
2025-08-24 23:15:30,947 - Sample 1571: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,947 - Sample 1572: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,947 - Sample 1573: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,947 - Sample 1574: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,947 - Sample 1575: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,947 - Sample 1576: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,947 - Sample 1577: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,947 - Sample 1578: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,947 - Sample 1579: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,948 - Sample 1580: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,948 - Sample 1581: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,948 - Sample 1582: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,948 - Sample 1583: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,948 - Sample 1584: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,948 - Sample 1585: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,948 - Sample 1586: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,948 - Sample 1587: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,948 - Sample 1588: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,948 - Sample 1589: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,948 - Sample 1590: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,948 - Sample 1591: Predicted Label = 0, Probability = 0.0005, True Label = 1.0
2025-08-24 23:15:30,948 - Sample 1592: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,948 - Sample 1593: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,948 - Sample 1594: Predicted Label = 0, Probability = 0.0000, True Label = 1.0
2025-08-24 23:15:30,948 - Sample 1595: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,948 - Sample 1596: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,948 - Sample 1597: Predicted Label = 0, Probability = 0.0001, True Label = 0.0
2025-08-24 23:15:30,948 - Sample 1598: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,948 - Sample 1599: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,948 - Sample 1600: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,948 - Sample 1601: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,948 - Sample 1602: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,948 - Sample 1603: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,948 - Sample 1604: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,949 - Sample 1605: Predicted Label = 0, Probability = 0.0001, True Label = 0.0
2025-08-24 23:15:30,949 - Sample 1606: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,949 - Sample 1607: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,949 - Sample 1608: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,949 - Sample 1609: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,949 - Sample 1610: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,949 - Sample 1611: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,949 - Sample 1612: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,949 - Sample 1613: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,949 - Sample 1614: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,949 - Sample 1615: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,949 - Sample 1616: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,949 - Sample 1617: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,949 - Sample 1618: Predicted Label = 0, Probability = 0.0001, True Label = 0.0
2025-08-24 23:15:30,949 - Sample 1619: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,949 - Sample 1620: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,949 - Sample 1621: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,949 - Sample 1622: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,949 - Sample 1623: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,949 - Sample 1624: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,949 - Sample 1625: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,949 - Sample 1626: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,949 - Sample 1627: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,949 - Sample 1628: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,949 - Sample 1629: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,949 - Sample 1630: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,949 - Sample 1631: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,950 - Sample 1632: Predicted Label = 1, Probability = 0.5601, True Label = 1.0
2025-08-24 23:15:30,950 - Sample 1633: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,950 - Sample 1634: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,950 - Sample 1635: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,950 - Sample 1636: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,950 - Sample 1637: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,950 - Sample 1638: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,950 - Sample 1639: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,950 - Sample 1640: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,950 - Sample 1641: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,950 - Sample 1642: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,950 - Sample 1643: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,950 - Sample 1644: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,950 - Sample 1645: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,950 - Sample 1646: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,950 - Sample 1647: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,950 - Sample 1648: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,950 - Sample 1649: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,950 - Sample 1650: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,950 - Sample 1651: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,950 - Sample 1652: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,950 - Sample 1653: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,950 - Sample 1654: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,951 - Sample 1655: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
